Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2019-12-16 00:00:00+05:30,1218.4526981291935,1219.1726819965145,1198.245104045774,1207.0289306640625,5663788,0.0,0.0,HDFCBANK.NS
2019-12-17 00:00:00+05:30,1209.573020875839,1223.7807508521446,1205.109097004677,1220.228759765625,6213677,0.0,0.0,HDFCBANK.NS
2019-12-18 00:00:00+05:30,1231.6525196017617,1247.0121768999911,1222.6767433050861,1240.6282958984375,8723586,0.0,0.0,HDFCBANK.NS
2019-12-19 00:00:00+05:30,1252.772065335272,1253.252054632335,1234.6284464693008,1237.220458984375,6509188,0.0,0.0,HDFCBANK.NS
2019-12-20 00:00:00+05:30,1237.1724162504615,1247.5881605856023,1228.8206493347916,1244.80419921875,7513022,0.0,0.0,HDFCBANK.NS
2019-12-23 00:00:00+05:30,1247.0121724456828,1251.8120653342344,1237.2204378269919,1250.276123046875,5097891,0.0,0.0,HDFCBANK.NS
2019-12-24 00:00:00+05:30,1246.62814709349,1249.0280935175822,1235.4443733202434,1237.556396484375,3589604,0.0,0.0,HDFCBANK.NS
2019-12-26 00:00:00+05:30,1238.0843239361693,1240.1483013137852,1214.0369308922166,1219.604736328125,7474879,0.0,0.0,HDFCBANK.NS
2019-12-27 00:00:00+05:30,1221.092598805147,1227.8124480124081,1219.1726418887868,1223.9725341796875,3546496,0.0,0.0,HDFCBANK.NS
2019-12-30 00:00:00+05:30,1230.6925276289817,1237.1723829811624,1223.0607448659225,1230.8365478515625,4667095,0.0,0.0,HDFCBANK.NS
2019-12-31 00:00:00+05:30,1230.6446092367592,1230.6446092367592,1217.8769632356157,1221.1888427734375,4178528,0.0,0.0,HDFCBANK.NS
2020-01-01 00:00:00+05:30,1225.0286424173514,1228.7725823160727,1219.748760227712,1227.4285888671875,1836849,0.0,0.0,HDFCBANK.NS
2020-01-02 00:00:00+05:30,1227.81260738962,1236.4524146347387,1227.81260738962,1235.25244140625,3068583,0.0,0.0,HDFCBANK.NS
2020-01-03 00:00:00+05:30,1230.8844747666276,1233.5724616348048,1213.0288968134041,1217.6368408203125,5427775,0.0,0.0,HDFCBANK.NS
2020-01-06 00:00:00+05:30,1209.573039649761,1211.3010480089304,1186.5335531802418,1191.285400390625,5445093,0.0,0.0,HDFCBANK.NS
2020-01-07 00:00:00+05:30,1208.5171310406151,1220.564792638827,1202.1332496597458,1210.1490478515625,7362247,0.0,0.0,HDFCBANK.NS
2020-01-08 00:00:00+05:30,1197.0453284157811,1211.6370741783426,1190.4215694915767,1206.981201171875,5666055,0.0,0.0,HDFCBANK.NS
2020-01-09 00:00:00+05:30,1214.3729590739938,1224.7407750847083,1212.5489762518453,1220.516845703125,4773158,0.0,0.0,HDFCBANK.NS
2020-01-10 00:00:00+05:30,1232.7083732250342,1235.396359909477,1224.0685666913078,1231.3643798828125,4607290,0.0,0.0,HDFCBANK.NS
2020-01-13 00:00:00+05:30,1231.3644944720004,1244.6122459304834,1224.9326847723075,1234.532470703125,3725784,0.0,0.0,HDFCBANK.NS
2020-01-14 00:00:00+05:30,1237.4123447117947,1240.8203154210667,1226.3725914424497,1237.892333984375,3943145,0.0,0.0,HDFCBANK.NS
2020-01-15 00:00:00+05:30,1234.9165165263296,1236.4044130719633,1223.1087326615475,1232.8525390625,5893724,0.0,0.0,HDFCBANK.NS
2020-01-16 00:00:00+05:30,1230.7405984101122,1239.33235991824,1228.148585905703,1236.116455078125,3575200,0.0,0.0,HDFCBANK.NS
2020-01-17 00:00:00+05:30,1230.4526037177413,1233.4765598262318,1220.9968376898319,1226.9967041015625,8459407,0.0,0.0,HDFCBANK.NS
2020-01-20 00:00:00+05:30,1252.6280064460766,1252.6280064460766,1202.3731520316696,1204.6771240234375,11089225,0.0,0.0,HDFCBANK.NS
2020-01-21 00:00:00+05:30,1199.9732187921677,1199.9732187921677,1188.8374907587531,1194.54931640625,7492402,0.0,0.0,HDFCBANK.NS
2020-01-22 00:00:00+05:30,1198.1012467557423,1204.773050640317,1184.9975164333162,1191.1893310546875,9184155,0.0,0.0,HDFCBANK.NS
2020-01-23 00:00:00+05:30,1190.3734242574214,1196.949254010899,1181.7336171458758,1195.029296875,5754460,0.0,0.0,HDFCBANK.NS
2020-01-24 00:00:00+05:30,1196.1333772226055,1203.8132062898453,1189.5095012151328,1194.741455078125,5915878,0.0,0.0,HDFCBANK.NS
2020-01-27 00:00:00+05:30,1185.5734522817952,1185.5734522817952,1163.2539520667735,1164.6458740234375,9444276,0.0,0.0,HDFCBANK.NS
2020-01-28 00:00:00+05:30,1170.0219156236126,1178.6617226622957,1164.6939877424716,1174.2457275390625,6706079,0.0,0.0,HDFCBANK.NS
2020-01-29 00:00:00+05:30,1176.2617014455295,1192.2932955014296,1173.3337201502595,1186.389404296875,6894175,0.0,0.0,HDFCBANK.NS
2020-01-30 00:00:00+05:30,1189.3654417378275,1189.3654417378275,1168.485907150228,1176.9818115234375,6055992,0.0,0.0,HDFCBANK.NS
2020-01-31 00:00:00+05:30,1182.1654752073073,1188.2614324212159,1171.4137628971168,1177.2216796875,5589134,0.0,0.0,HDFCBANK.NS
2020-02-03 00:00:00+05:30,1149.0943631722641,1150.0062959516213,1130.5667296573538,1145.0625,6538505,0.0,0.0,HDFCBANK.NS
2020-02-04 00:00:00+05:30,1150.054300342984,1184.6135280661454,1150.054300342984,1180.5816650390625,10448852,0.0,0.0,HDFCBANK.NS
2020-02-05 00:00:00+05:30,1185.4774897667444,1198.0531848567105,1178.1816765010667,1194.8372802734375,9010341,0.0,0.0,HDFCBANK.NS
2020-02-06 00:00:00+05:30,1194.8373913410132,1198.7252343711893,1187.6854804396453,1190.1815185546875,5913775,0.0,0.0,HDFCBANK.NS
2020-02-07 00:00:00+05:30,1196.1334395036527,1197.0934181870425,1182.3097230258604,1192.4854736328125,3407724,0.0,0.0,HDFCBANK.NS
2020-02-10 00:00:00+05:30,1193.2052262228092,1193.2052262228092,1176.9816833680018,1190.661376953125,4609917,0.0,0.0,HDFCBANK.NS
2020-02-11 00:00:00+05:30,1193.5414754980973,1204.7731785758037,1188.501587699274,1190.949462890625,5806760,0.0,0.0,HDFCBANK.NS
2020-02-12 00:00:00+05:30,1195.36534000586,1202.75724574803,1194.2614583322245,1199.0133056640625,3148965,0.0,0.0,HDFCBANK.NS
2020-02-13 00:00:00+05:30,1209.4770105777043,1209.4770105777043,1184.2295275883441,1191.7174072265625,4556070,0.0,0.0,HDFCBANK.NS
2020-02-14 00:00:00+05:30,1193.445393797027,1198.4373530168177,1166.374043126806,1170.5499267578125,7344429,0.0,0.0,HDFCBANK.NS
2020-02-17 00:00:00+05:30,1175.9736740731246,1183.6535021487043,1165.8458539245034,1168.4378662109375,5076345,0.0,0.0,HDFCBANK.NS
2020-02-18 00:00:00+05:30,1168.198037290362,1169.7339796863732,1155.3343000020927,1164.694091796875,5264558,0.0,0.0,HDFCBANK.NS
2020-02-19 00:00:00+05:30,1173.5738408044704,1180.7736803186083,1165.3180482652365,1178.085693359375,5006134,0.0,0.0,HDFCBANK.NS
2020-02-20 00:00:00+05:30,1180.7737629159992,1180.7737629159992,1165.5100786413254,1168.3900146484375,5561707,0.0,0.0,HDFCBANK.NS
2020-02-24 00:00:00+05:30,1160.5660224255062,1166.1339448955853,1151.9742612675054,1161.5260009765625,8284042,0.0,0.0,HDFCBANK.NS
2020-02-25 00:00:00+05:30,1155.814202950963,1160.6140958203607,1150.0543315076857,1152.2623291015625,6943340,0.0,0.0,HDFCBANK.NS
2020-02-26 00:00:00+05:30,1149.5744318959116,1156.486231293061,1138.1987083450267,1151.25439453125,6907393,0.0,0.0,HDFCBANK.NS
2020-02-27 00:00:00+05:30,1147.174309533565,1154.374148296328,1133.734610509741,1151.4461669921875,10327549,0.0,0.0,HDFCBANK.NS
2020-02-28 00:00:00+05:30,1128.4548214429537,1137.5746179582306,1123.270913670977,1130.518798828125,12156528,0.0,0.0,HDFCBANK.NS
2020-03-02 00:00:00+05:30,1152.1661588348131,1153.0782087286614,1119.4789609367876,1132.390625,7332449,0.0,0.0,HDFCBANK.NS
2020-03-03 00:00:00+05:30,1127.9747846003422,1137.91053905325,1121.2549348197444,1134.502685546875,11184775,0.0,0.0,HDFCBANK.NS
2020-03-04 00:00:00+05:30,1131.1907052224476,1132.7746932728987,1087.7516756710927,1102.871337890625,17144435,0.0,0.0,HDFCBANK.NS
2020-03-05 00:00:00+05:30,1106.8553504669653,1118.37509392369,1097.0155695976796,1105.2713623046875,9774854,0.0,0.0,HDFCBANK.NS
2020-03-06 00:00:00+05:30,1079.9759247533182,1095.2396079268094,1056.9364383585807,1089.479736328125,11526783,0.0,0.0,HDFCBANK.NS
2020-03-09 00:00:00+05:30,1065.5762704054084,1073.640114267076,1022.3772324159999,1062.984375,17210295,0.0,0.0,HDFCBANK.NS
2020-03-11 00:00:00+05:30,1060.776263254514,1075.1759410362495,1048.2965425103432,1069.22412109375,17769120,0.0,0.0,HDFCBANK.NS
2020-03-12 00:00:00+05:30,1031.9770750324851,1036.7769684047294,963.2906125941615,980.4262084960938,29500385,0.0,0.0,HDFCBANK.NS
2020-03-13 00:00:00+05:30,940.8269733160892,1038.1687638659519,882.4123015442967,1026.985107421875,33171182,0.0,0.0,HDFCBANK.NS
2020-03-16 00:00:00+05:30,993.5778359760934,995.4977931470618,955.1786925567276,959.4985961914062,15993161,0.0,0.0,HDFCBANK.NS
2020-03-17 00:00:00+05:30,967.658391398418,969.5783485242085,916.4915457145892,936.0750732421875,21338419,0.0,0.0,HDFCBANK.NS
2020-03-18 00:00:00+05:30,945.5788974555113,953.2587260642871,830.3814683238754,841.8052368164062,30590703,0.0,0.0,HDFCBANK.NS
2020-03-19 00:00:00+05:30,813.101853163813,883.1323019405071,763.1829672552908,859.7088012695312,33610024,0.0,0.0,HDFCBANK.NS
2020-03-20 00:00:00+05:30,839.9812207225164,877.9963473890965,791.550291763513,847.5170288085938,44318732,0.0,0.0,HDFCBANK.NS
2020-03-23 00:00:00+05:30,762.7989418883617,805.1820188354235,734.3835998916231,740.6714477539062,25138477,0.0,0.0,HDFCBANK.NS
2020-03-24 00:00:00+05:30,763.4229215311468,777.5826047660847,709.1841349024014,736.9755249023438,30528636,0.0,0.0,HDFCBANK.NS
2020-03-25 00:00:00+05:30,739.6154731328708,832.7333909175358,725.0237876996724,822.4616088867188,23614021,0.0,0.0,HDFCBANK.NS
2020-03-26 00:00:00+05:30,835.2773459036899,900.1719336018855,807.3419924324803,865.0366821289062,28521578,0.0,0.0,HDFCBANK.NS
2020-03-27 00:00:00+05:30,907.1317563798439,949.0828313733216,837.1972827899858,868.2526245117188,27617968,0.0,0.0,HDFCBANK.NS
